imdb_id,original_title,popularity,budget,revenue,title_wordcount,hasWebpage,runtime,ReleaseOnWeekend,vote_count,vote_average,release_year,budget_adj,revenue_adj
tt0477080,Unstoppable,1.874641,100000000,167805466,1,0,98,0,733,6.2,2010,100000000.0,167805466.0
tt0892791,Shrek Forever After,1.820934,165000000,752600867,3,1,93,1,1191,6.0,2010,165000000.0,752600867.0
tt0989757,Dear John,1.784073,25000000,114977104,2,0,115,0,737,6.5,2010,25000000.0,114977104.0
tt0429493,The A-Team,1.730679,110000000,177238796,2,1,117,0,1162,6.2,2010,110000000.0,177238796.0
tt1245526,RED,1.720825,58000000,71664962,1,0,111,0,2064,6.5,2010,58000000.0,71664962.0
tt0985694,Machete,1.71986,20000000,31327899,1,1,105,0,753,6.2,2010,20000000.0,31327899.0
tt1375670,Grown Ups,1.659355,80000000,271430189,2,1,102,0,1144,6.1,2010,80000000.0,271430189.0
tt1037705,The Book of Eli,1.624483,80000000,157107755,4,0,118,0,1506,6.5,2010,80000000.0,157107755.0
tt1279935,Date Night,1.618371,55000000,152263880,2,1,97,0,781,5.9,2010,55000000.0,152263880.0
tt0840361,The Town,1.614028,37000000,154026136,2,1,125,0,930,6.9,2010,37000000.0,154026136.0
tt1325004,The Twilight Saga: Eclipse,1.546212,68000000,698491347,4,1,124,0,1331,5.9,2010,68000000.0,698491347.0
tt1001526,Megamind,1.540322,130000000,321885765,1,1,95,0,1190,6.6,2010,130000000.0,321885765.0
tt0938283,The Last Airbender,1.538276,150000000,318502923,3,1,103,0,732,4.7,2010,150000000.0,318502923.0
tt1386588,The Other Guys,1.419224,100000000,170432927,3,1,107,1,951,6.1,2010,100000000.0,170432927.0
tt1591095,Insidious,1.396973,1500000,97009150,1,1,103,0,999,6.7,2010,1500000.0,97009150.0
tt1193631,Step Up 3D,1.386743,30000000,159291809,3,1,107,0,365,6.5,2010,30000000.0,159291809.0
tt1504320,The King's Speech,1.385499,15000000,414211549,3,1,118,0,1688,7.4,2010,15000000.0,414211549.0
tt0758752,Love & Other Drugs,1.365279,30000000,102820008,4,1,112,0,756,6.5,2010,30000000.0,102820008.0
tt1023114,The Way Back,1.36053,30000000,20348249,3,1,133,1,246,6.7,2010,30000000.0,20348249.0
tt1053424,Repo Men,1.348633,32000000,18409891,2,1,111,0,375,6.1,2010,32000000.0,18409891.0
tt1294688,Last Night,1.344701,7000000,7644937,2,1,90,0,150,6.1,2010,7000000.0,7644937.0
tt1013743,Knight and Day,1.325302,117000000,261930431,3,1,109,0,1045,5.9,2010,117000000.0,261930431.0
tt0879870,Eat Pray Love,1.271623,60000000,204594016,3,1,133,0,407,5.7,2010,60000000.0,204594016.0
tt1120985,Blue Valentine,1.271367,1000000,12355734,2,1,112,0,530,6.9,2010,1000000.0,12355734.0
tt1038919,The Bounty Hunter,1.255298,40000000,136000000,3,1,110,0,553,5.5,2010,40000000.0,136000000.0
tt1216492,Leap Year,1.2347,19000000,29922472,2,1,100,1,283,6.3,2010,19000000.0,29922472.0
tt0947810,Green Zone,1.206958,100000000,94882889,2,1,115,0,445,6.3,2010,100000000.0,94882889.0
tt1320261,Gulliver's Travels,1.203837,112000000,237382724,2,0,85,1,375,5.0,2010,112000000.0,237382724.0
tt1212436,The Back-Up Plan,1.202845,35000000,77477008,3,1,106,1,290,5.7,2010,35000000.0,77477008.0
tt1438254,Charlie St. Cloud,1.166631,44000000,48190704,3,0,99,1,324,6.8,2010,44000000.0,48190704.0
tt0889573,The Switch,1.147365,19000000,49830607,2,1,101,0,388,5.8,2010,19000000.0,49830607.0
tt1017451,The Runaways,1.14644,10000000,2995811,2,0,106,1,133,6.3,2010,10000000.0,2995811.0
tt0817230,Valentine's Day,1.145806,52000000,216485654,2,1,125,0,675,5.6,2010,52000000.0,216485654.0
tt1270761,Don't Be Afraid of the Dark,1.138389,25000000,36993168,6,1,99,1,186,5.4,2010,25000000.0,36993168.0
tt1477076,Saw 3D,1.134397,20000000,136150434,2,1,90,0,397,5.8,2010,20000000.0,136150434.0
tt1155076,The Karate Kid,1.125831,40000000,357852395,3,1,140,0,1019,6.1,2010,40000000.0,357852395.0
tt1231583,Due Date,1.119731,65000000,211780824,2,1,95,0,1015,6.2,2010,65000000.0,211780824.0
tt1235189,Wild Target,1.111487,8000000,3453043,2,1,98,0,101,6.1,2010,8000000.0,3453043.0
tt1179034,From Paris with Love,1.107689,52000000,52615806,4,1,92,1,432,6.1,2010,52000000.0,52615806.0
tt1139328,The Ghost Writer,1.107358,45000000,60222298,3,0,128,1,357,6.5,2010,45000000.0,60222298.0
tt0804497,It's Kind of a Funny Story,1.084894,8000000,6491240,6,1,101,0,364,6.9,2010,8000000.0,6491240.0
tt1458175,The Next Three Days,1.078211,30000000,51148651,4,1,133,0,570,6.8,2010,30000000.0,51148651.0
tt1179056,A Nightmare on Elm Street,1.074308,35000000,115664037,5,1,95,1,423,5.5,2010,35000000.0,115664037.0
tt0480255,The Losers,1.065023,25000000,23580000,2,1,97,1,298,6.2,2010,25000000.0,23580000.0
tt0964517,The Fighter,1.054685,25000000,9190869,2,1,116,1,965,7.1,2010,25000000.0,9190869.0
tt1226229,Get Him to the Greek,1.047978,40000000,90029656,5,1,109,1,359,5.9,2010,40000000.0,90029656.0
tt1075747,Jonah Hex,1.023117,47000000,10539000,2,1,80,1,252,4.4,2010,47000000.0,10539000.0
tt1666186,Vampires Suck,1.004446,20000000,80547866,2,1,82,0,177,4.3,2010,20000000.0,80547866.0
tt1645089,Inside Job,1.003782,2000000,7871522,2,1,109,1,171,7.6,2010,2000000.0,7871522.0
tt1103153,Killers,0.997641,75000000,98159963,1,1,100,1,530,5.7,2010,75000000.0,98159963.0
tt1038686,Legion,0.992107,26000000,67918658,1,1,100,0,376,5.0,2010,26000000.0,67918658.0
tt1261945,Sex and the City 2,0.984762,100000000,288347692,5,1,146,0,275,5.5,2010,100000000.0,288347692.0
tt1414382,You Again,0.982925,20000000,32005248,2,0,105,1,213,6.0,2010,20000000.0,32005248.0
tt1415283,Nanny McPhee and the Big Bang,0.981468,35000000,93246388,6,1,109,1,228,6.0,2010,35000000.0,93246388.0
tt1231587,Hot Tub Time Machine,0.944055,36000000,64572262,4,1,101,1,550,5.9,2010,36000000.0,64572262.0
tt1228987,Let Me In,0.919635,20000000,24145613,3,1,116,1,353,6.6,2010,20000000.0,24145613.0
tt0817177,Flipped,0.918093,14000000,1755212,1,1,90,1,259,7.2,2010,14000000.0,1755212.0
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,0.914278,80000000,140073390,8,1,97,1,471,6.5,2010,80000000.0,140073390.0
tt1135084,Takers,0.912689,32000000,69055695,1,1,107,0,248,6.1,2010,32000000.0,69055695.0
tt1126591,Burlesque,0.912122,55000000,89519773,1,1,119,0,341,6.8,2010,55000000.0,89519773.0
tt1172991,The Company Men,0.892355999999999,15000000,4882577,3,1,104,0,133,6.4,2010,15000000.0,4882577.0
tt1322312,Going the Distance,0.878529,32000000,42045846,3,1,102,0,172,6.0,2010,32000000.0,42045846.0
tt1433108,Faster,0.878074,24000000,23081726,1,1,98,0,360,6.2,2010,24000000.0,23081726.0
tt1536044,Paranormal Activity 2,0.875432,3000000,177512032,3,1,91,0,421,5.7,2010,3000000.0,177512032.0
tt1334260,Never Let Me Go,0.856916,15000000,9455232,4,1,104,0,414,6.7,2010,15000000.0,9455232.0
tt1440728,The American,0.856221999999999,20000000,65464324,2,1,104,0,290,5.6,2010,20000000.0,65464324.0
tt1385867,Cop Out,0.839106999999999,30000000,55583804,2,1,107,1,310,5.5,2010,30000000.0,55583804.0
tt1470827,Monsters,0.827664,500000,4242978,1,1,94,1,328,6.3,2010,500000.0,4242978.0
tt1055292,Life as We Know It,0.82289,38000000,105610124,5,1,115,1,516,6.5,2010,38000000.0,105610124.0
tt1020558,Centurion,0.804348,12000000,6814789,1,1,97,0,198,5.7,2010,12000000.0,6814789.0
tt1532503,Beginners,0.802711,3200000,5332926,1,1,105,1,204,6.8,2010,3200000.0,5332926.0
tt1179069,Shelter,0.794885,22000000,851517,1,1,112,1,112,5.5,2010,22000000.0,851517.0
tt1423995,Stone,0.791799,22000000,9479718,1,1,105,0,97,4.9,2010,22000000.0,9479718.0
tt1196141,Diary of a Wimpy Kid,0.789582,15000000,75700498,5,0,94,1,190,5.8,2010,15000000.0,75700498.0
tt1242432,I Spit on Your Grave,0.788144,2000000,572809,5,0,108,0,269,6.2,2010,2000000.0,572809.0
tt0464154,Piranha 3D,0.78688,24000000,83188165,2,1,88,1,306,5.2,2010,24000000.0,83188165.0
tt1126618,Morning Glory,0.778439999999999,40000000,58785180,2,1,102,0,246,6.1,2010,40000000.0,58785180.0
tt1244754,Conviction,0.773316,12500000,6732980,1,1,107,1,87,7.0,2010,12500000.0,6732980.0
tt1041804,The Nutcracker: The Untold Story,0.764791,90000000,16178959,5,1,110,0,28,5.8,2010,90000000.0,16178959.0
tt1320244,The Last Exorcism,0.761889,1800000,67738090,3,1,87,1,179,5.4,2010,1800000.0,67738090.0
tt0808510,Tooth Fairy,0.756229,48000000,112462508,2,0,101,0,282,5.2,2010,48000000.0,112462508.0
tt0977855,Fair Game,0.754168,22000000,24188922,2,1,108,0,129,6.4,2010,22000000.0,24188922.0
tt1369706,The Ward,0.745434,10000000,498974,2,1,88,0,166,5.9,2010,10000000.0,498974.0
tt1462758,Buried,0.740867,1987650,19152480,1,1,94,1,458,6.5,2010,1987650.0,19152480.0
tt0427152,Dinner for Schmucks,0.73988,69000000,86387857,3,1,114,1,324,5.4,2010,69000000.0,86387857.0
tt0842926,The Kids Are All Right,0.68633,4000000,34705850,5,1,106,1,280,6.4,2010,4000000.0,34705850.0
tt1564585,Skyline,0.671484,10000000,66821036,1,1,100,0,304,4.7,2010,10000000.0,66821036.0
tt1226753,The Debt,0.670027,20000000,45636368,2,1,113,1,147,6.1,2010,20000000.0,45636368.0
tt1399683,Winter's Bone,0.659749,2000000,13831503,2,1,100,1,289,6.7,2010,2000000.0,13831503.0
tt1106860,Ca$h,0.655955,7000000,46488,1,0,108,1,33,5.8,2010,7000000.0,46488.0
tt1287468,Cats & Dogs 2 : The Revenge of Kitty Galore,0.655878,85000000,112483764,10,1,82,1,60,5.0,2010,85000000.0,112483764.0
tt1470023,MacGruber,0.649289999999999,10000000,6110000,1,1,90,1,95,5.2,2010,10000000.0,6110000.0
tt1341188,How Do You Know,0.640576,120000000,48668907,4,1,121,1,136,4.9,2010,120000000.0,48668907.0
tt1612774,Rubber,0.619772,500000,98017,1,1,85,1,140,5.6,2010,500000.0,98017.0
tt1273678,The Spy Next Door,0.618078,28000000,45236543,4,0,94,1,210,5.4,2010,28000000.0,45236543.0
tt0815236,She's Out of My League,0.61643,20000000,49779728,5,1,104,0,318,5.9,2010,20000000.0,49779728.0
tt1220888,Henry's Crime,0.602854,12000000,204940,2,0,108,0,49,5.8,2010,12000000.0,204940.0
tt1213648,London Boulevard,0.599676,25000000,4644108,2,1,103,0,151,5.5,2010,25000000.0,4644108.0
tt1212419,Hereafter,0.598275,50000000,105197635,1,1,129,1,279,5.5,2010,50000000.0,105197635.0
tt0872230,My Soul to Take,0.597254,25000000,19829957,4,0,107,1,75,5.2,2010,25000000.0,19829957.0
tt0411951,TEKKEN,0.59643,30000000,967000,1,0,92,1,110,5.0,2010,30000000.0,967000.0
tt0968264,The Conspirator,0.591206,25000000,15478800,2,1,122,1,78,5.9,2010,25000000.0,15478800.0
tt1321509,Death at a Funeral,0.579188,21000000,49050886,4,0,92,0,134,5.7,2010,21000000.0,49050886.0
tt1403177,Hesher,0.564203,7000000,382946,1,1,106,1,104,6.2,2010,7000000.0,382946.0
tt1313092,Animal Kingdom,0.554060999999999,5000000,1000000,2,1,113,0,117,6.7,2010,5000000.0,1000000.0
tt1392197,Marmaduke,0.552064999999999,50000000,83761844,1,1,87,1,75,4.9,2010,50000000.0,83761844.0
tt1027718,Wall Street: Money Never Sleeps,0.535535,70000000,134748021,5,1,133,0,325,5.8,2010,70000000.0,134748021.0
tt1321865,Carlos,0.534192,18000000,871279,1,0,338,0,35,6.2,2010,18000000.0,871279.0
tt1431181,Another Year,0.514465,8000000,18124262,2,1,129,1,46,6.7,2010,8000000.0,18124262.0
tt1531663,Everything Must Go,0.513857,5000000,2614773,3,1,97,1,111,5.8,2010,5000000.0,2614773.0
tt0455407,The Crazies,0.512957,20000000,54956140,2,0,101,1,320,6.1,2010,20000000.0,54956140.0
tt0935075,Rabbit Hole,0.498635,5000000,5129058,2,1,91,0,73,6.6,2010,5000000.0,5129058.0
tt1213012,Alpha and Omega,0.495162,20000000,39300000,3,1,88,1,84,5.5,2010,20000000.0,39300000.0
tt1302067,Yogi Bear,0.470249,80000000,201584141,2,1,80,1,146,5.1,2010,80000000.0,201584141.0
tt1447972,StreetDance 3D,0.455662,5773100,18144030,2,1,98,0,54,5.8,2010,5773100.0,18144030.0
tt1512235,Super,0.443893,2500000,324138,1,1,96,0,211,6.6,2010,2500000.0,324138.0
tt1274300,The Tempest,0.443807,20000000,346594,2,1,110,1,16,6.1,2010,20000000.0,346594.0
tt1555064,Country Strong,0.406941,15000000,20529194,2,1,117,0,49,5.9,2010,15000000.0,20529194.0
tt1456941,"Tomorrow, When the War Began",0.393626,27000000,16504936,5,1,103,1,112,6.5,2010,27000000.0,16504936.0
tt1244659,Extraordinary Measures,0.375979,31000000,15134293,2,1,105,0,44,5.8,2010,31000000.0,15134293.0
tt1314655,Devil,0.368927,10000000,33583175,1,1,80,0,433,5.6,2010,10000000.0,33583175.0
tt1305583,Our Family Wedding,0.312595,14000000,21409028,3,1,103,1,26,5.9,2010,14000000.0,21409028.0
tt1480660,Halo Legends,0.332904,100000,1000000,2,1,93,0,19,7.2,2010,100000.0,1000000.0
tt1423894,Barney's Version,0.328667,30000000,8454301,2,1,134,0,70,6.9,2010,30000000.0,8454301.0
tt1226273,Edge of Darkness,0.3261,80000000,74901339,3,0,117,1,276,6.0,2010,80000000.0,74901339.0
tt1514041,4.3.2.1,0.318587,4600000,1163967,1,0,117,0,37,5.9,2010,4600000.0,1163967.0
tt1107319,Dirty Girl,0.315527,4000000,55125,2,1,90,1,36,6.2,2010,4000000.0,55125.0
tt1584016,Catfish,0.346071,30000,3045943,1,1,87,1,125,6.4,2010,30000.0,3045943.0
tt0492389,Furry Vengeance,0.302377,35000000,39340177,2,1,92,1,75,4.7,2010,35000000.0,39340177.0
tt1194417,Casino Jack,0.301054,12500000,1083683,2,1,108,0,43,6.0,2010,12500000.0,1083683.0
tt1270835,Hatchet II,0.29666,2500000,52604,2,0,89,0,42,5.1,2010,2500000.0,52604.0
tt1013860,Dylan Dog: Dead of Night,0.283241,20000000,4634062,5,1,107,0,69,4.9,2010,20000000.0,4634062.0
tt1049402,Howl,0.275607,30000,617000,1,1,84,0,45,6.8,2010,30000.0,617000.0
tt1152822,Freakonomics,0.27519,3000000,103735,1,1,93,1,25,6.7,2010,3000000.0,103735.0
tt0473102,The Perfect Game,0.271381,12500000,3878993,3,1,118,0,12,5.7,2010,12500000.0,3878993.0
tt1464580,Stake Land,0.2596,650000,33245,2,1,98,0,143,6.2,2010,650000.0,33245.0
tt1032751,The Warrior's Way,0.25054,425000000,11087569,3,1,100,0,74,6.4,2010,425000000.0,11087569.0
tt1320239,Burke & Hare,0.246578,10000000,4349187,3,0,91,1,75,6.0,2010,10000000.0,4349187.0
tt1196340,Inhale,0.241541,10000000,55089,1,1,100,1,21,5.9,2010,10000000.0,55089.0
tt1341167,Four Lions,0.240403,967686,4270000,2,1,101,1,262,7.0,2010,967686.0,4270000.0
tt1268204,Waste Land,0.216503,1500000,187716,2,1,90,1,23,7.8,2010,1500000.0,187716.0
tt1361313,The Extra Man,0.214381,7000000,453079,3,1,108,1,18,5.9,2010,7000000.0,453079.0
tt1403988,The Romantics,0.385851,4500000,123820,2,1,95,1,46,4.8,2010,4500000.0,123820.0
tt1572491,Balada triste de trompeta,0.181532,7000000,3218666,4,1,101,1,44,6.2,2010,7000000.0,3218666.0
tt1391137,Why Did I Get Married Too?,0.140251,20000000,60072596,6,1,121,1,21,6.0,2010,20000000.0,60072596.0
tt1220634,Resident Evil: Afterlife,0.131526,60000000,296221663,3,1,97,0,882,5.8,2010,60000000.0,296221663.0
tt1452628,Vanishing on 7th Street,0.276322,10000000,1068682,4,1,92,1,83,4.8,2010,10000000.0,1068682.0
tt1396208,Action Replayy,0.028227,10000000,5000000,2,1,100,1,11,4.9,2010,10000000.0,5000000.0
tt1028576,Secretariat,0.06324,35000000,60251371,1,1,123,1,52,6.6,2010,35000000.0,60251371.0
tt1560139,Boy,0.028456,3,43,1,1,87,1,26,7.3,2010,3.0,43.0
tt0137523,Fight Club,8.947905,63000000,100853753,2,1,139,0,5923,8.1,1999,82470329.3354423,132022892.45437
tt0133093,The Matrix,7.753899,63000000,463517383,2,1,136,0,6351,7.8,1999,82470329.3354423,606768749.6621
tt0169547,American Beauty,3.55571999999999,15000000,356296601,2,1,122,0,1756,7.7,1999,19635792.6989148,466411079.770931
tt0120915,Star Wars: Episode I - The Phantom Menace,3.526029,115000000,924317558,8,1,136,0,2823,6.3,1999,150541077.358347,1209980530.45701
tt0120616,The Mummy,2.94377,80000000,415885488,2,1,124,0,1562,6.3,1999,104724227.727545,544416081.923668
tt0120689,The Green Mile,2.719461,60000000,284600000,3,1,189,1,2299,8.0,1999,78543170.7956593,372556440.140744
tt0167404,The Sixth Sense,2.578731,40000000,672806292,3,0,107,0,1753,7.5,1999,52362113.8637728,880738991.74917
tt0143145,The World Is Not Enough,2.129874,135000000,361832400,5,1,128,0,509,6.0,1999,176722134.290233,473657733.210055
tt0139134,Cruel Intentions,2.069357,10500000,75902208,2,0,97,1,505,6.5,1999,13745054.8892403,99360001.4451943
tt0162661,Sleepy Hollow,2.065619,100000000,206071502,2,0,105,0,932,6.7,1999,130905284.659432,269758486.295067
tt0163651,American Pie,1.825695,11000000,235483004,2,0,95,1,1405,6.4,1999,14399581.3125375,308259696.710782
tt0137494,Entrapment,1.820318,66000000,212404396,1,1,112,1,355,5.9,1999,86397487.8752252,278048579.212947
tt0120363,Toy Story 2,1.810197,90000000,485015179,3,1,92,1,2272,7.2,1999,117814756.193489,634910500.711404
tt0147800,10 Things I Hate About You,1.769152,16000000,53478166,6,0,97,0,947,7.2,1999,20944845.5455091,70005745.4329437
tt0125439,Notting Hill,1.72385,42000000,363889678,2,1,124,0,688,6.8,1999,54980219.5569615,476350818.832191
tt0145660,Austin Powers: The Spy Who Shagged Me,1.560867,33000000,310940086,7,0,95,0,583,6.0,1999,43198743.9376126,407037004.698583
tt0171804,Boys Don't Cry,1.43163,2000000,11540607,3,1,118,0,170,7.0,1999,2618105.69318864,15107264.4447763
tt0140352,The Insider,1.427794,90000000,60289912,2,0,157,0,249,7.1,1999,117814756.193489,78922680.9245212
tt0177789,Galaxy Quest,1.348628,45000000,90683916,2,0,102,0,406,6.6,1999,58907378.0967445,118710038.38012
tt0120663,Eyes Wide Shut,1.329827,65000000,162091208,3,1,159,0,623,6.8,1999,85088435.0286309,212185957.240312
tt0120601,Being John Malkovich,1.328465,13000000,22863596,3,0,112,0,607,7.1,1999,17017687.0057261,29929655.4271825
tt0122933,Analyze This,1.320079,80000000,176885658,2,0,103,1,260,6.3,1999,104724227.727545,231552674.126609
tt0164912,Stuart Little,1.309249,133000000,300135367,2,0,84,1,502,5.6,1999,174104028.597044,392893056.534981
tt0145681,The Bone Collector,1.254522,73000000,151493655,3,0,118,0,463,6.5,1999,95560857.8013855,198313200.318728
tt0120891,Wild Wild West,1.221973,170000000,222104681,3,0,106,0,626,5.2,1999,222538983.921034,290746764.904973
tt0120657,The 13th Warrior,1.189386,160000000,61698899,3,0,102,1,275,6.2,1999,209448455.455091,80767119.3676855
tt0146675,End of Days,1.17388799999999,100000000,211989043,3,1,121,0,247,5.4,1999,130905284.659432,277504860.185956
tt0124315,The Cider House Rules,1.152354,24000000,88545092,4,1,126,1,145,6.6,1999,31417268.3182637,115910204.734556
tt0129167,The Iron Giant,1.150934,70000000,23159305,3,0,86,1,877,7.5,1999,91633699.2616025,30316754.1353961
tt0149261,Deep Blue Sea,1.139223,60000000,73648228,3,0,105,0,336,5.5,1999,78543170.7956593,96409422.5100276
tt0120784,Payback,1.050599,90000000,161626121,1,0,100,0,305,6.5,1999,117814756.193489,211577133.779048
tt0163187,Runaway Bride,1.03785,70000000,309457509,2,0,116,1,253,5.7,1999,91633699.2616025,405096233.056438
tt0160862,She's All That,1.022028,10000000,103166989,3,0,95,1,248,5.6,1999,13090528.4659432,135051040.625015
tt0150377,Double Jeopardy,0.993492,70000000,177841558,2,0,105,1,144,6.1,1999,91633699.2616025,232803997.742669
tt0144117,The Boondock Saints,0.992316,6000000,30471,3,1,108,1,521,7.1,1999,7854317.07956593,39888.1492885755
tt0151804,Office Space,0.968204,10000000,12827813,2,0,89,1,669,7.3,1999,13090528.4659432,16792285.1232296
tt0159097,The Virgin Suicides,0.941202,6000000,10409377,3,1,97,0,460,7.0,1999,7854317.07956593,13626424.5931234
tt0182789,Bicentennial Man,0.937873,100000000,93700000,2,0,131,1,538,6.7,1999,130905284.659432,122658251.725888
tt0185937,The Blair Witch Project,0.934621,25000,248000000,4,1,81,0,522,6.3,1999,32726.321164858,324645105.955391
tt0142688,The Ninth Gate,0.920974,38000000,58401898,3,0,133,0,384,6.2,1999,49744008.1705842,76451170.8234112
tt0174856,The Hurricane,0.92088,50000000,73956241,2,0,146,1,226,7.3,1999,65452642.3297161,96812627.8044657
tt0139809,The Thirteenth Floor,0.907305,16000000,18564088,3,0,100,1,189,6.5,1999,20944845.5455091,24301372.2408275
tt0142342,Big Daddy,0.876587,34200000,234801895,2,0,93,1,479,6.2,1999,44769607.3535258,307368089.035491
tt0134273,8MM,0.823494,40000000,96618699,1,0,123,0,248,6.0,1999,52362113.8637728,126478982.96019
tt0120655,Dogma,0.82073,10000000,30652890,1,1,130,1,472,6.6,1999,13090528.4659432,40126252.9108426
tt0171363,The Haunting,0.778786,80000000,91188905,2,0,113,1,178,5.3,1999,104724227.727545,119371095.668069
tt0141098,Forces of Nature,0.746054,75000000,93888180,3,0,105,1,81,5.2,1999,98178963.4945741,122904589.29056
tt0124298,Blast from the Past,0.744837,35000000,40263020,4,0,112,1,114,6.2,1999,45816849.6308012,52706420.9434841
tt0139462,Message in a Bottle,0.731802,80000000,118880016,4,0,131,0,112,5.7,1999,104724227.727545,155620223.347978
tt0144214,The General's Daughter,0.72669,60000000,149705852,3,0,116,1,103,5.9,1999,78543170.7956593,195972871.712428
tt0145531,Stigmata,0.725013,29000000,50041732,1,0,103,1,103,5.8,1999,37962532.5512353,65507271.7231101
tt0164181,Stir of Echoes,0.716336,12000000,21133087,3,0,99,1,155,6.3,1999,15708634.1591318,27664327.6946754
tt0175880,Magnolia,0.682531,37000000,48451803,1,1,188,0,430,7.3,1999,48434955.3239899,63425970.6397773
tt0120596,The Bachelor,0.671069999999999,51000000,36911617,2,0,101,1,46,4.5,1999,66761695.1763104,48319257.3062493
tt0120458,Virus,0.654013,75000000,14010690,1,0,99,0,60,4.9,1999,98178963.4945741,18340733.6272506
tt0134119,The Talented Mr. Ripley,0.640331,40000000,128798265,4,1,139,1,435,6.9,1999,52362113.8637728,168603735.434659
tt0139414,Lake Placid,0.637814,27000000,56870414,2,0,82,0,112,5.3,1999,35344426.8580467,74446377.3336976
tt0165710,Detroit Rock City,0.63765,34000000,4217115,3,0,95,1,38,6.4,1999,44507796.7842069,5520426.39516561
tt0132347,Mystery Men,0.636432,68000000,29762011,2,0,121,1,115,5.4,1999,89015593.5684139,38960045.2199215
tt0120910,Fantasia 2000,0.617279,80000000,90874570,2,0,74,1,168,6.9,1999,104724227.727545,118959614.541535
tt0139239,Go,0.614402,6500000,28451622,1,0,98,1,82,6.9,1999,8508843.50286309,37244676.7693256
tt0151738,Never Been Kissed,0.614007,25000000,84565230,3,0,107,1,196,5.7,1999,32726321.164858,110700355.054403
tt0120188,Three Kings,0.585123,75000000,108000000,2,0,114,0,412,6.3,1999,98178963.4945741,141377707.432186
tt0125664,Man on the Moon,0.581756,82000000,47434430,4,1,118,0,226,6.6,1999,107342333.420734,62094175.6180791
tt0120620,Brokedown Palace,0.566661,25000000,13000000,2,0,100,1,52,6.3,1999,32726321.164858,17017687.0057261
tt0185371,House on Haunted Hill,0.548097,19000000,40846082,4,0,93,1,84,5.6,1999,24872004.0852921,53469679.9143251
tt0155267,The Thomas Crown Affair,0.508128,48000000,124305181,4,0,113,1,196,6.7,1999,62834536.6365274,162722051.034472
tt0156934,Random Hearts,0.503460999999999,64000000,74608570,2,0,133,1,32,5.3,1999,83779382.1820366,97666560.9388317
tt0120907,eXistenZ,0.501242,15000000,2856712,1,0,97,0,229,6.6,1999,19635792.6989148,3739586.97550016
tt0172396,The End of the Affair,0.498365,23000000,10827816,5,0,102,1,24,6.1,1999,30108215.4716694,14174183.3571995
tt0181316,Blue Streak,0.49601,65000000,117758500,2,0,93,1,202,6.0,1999,85088435.0286309,154152099.635677
tt0144814,The Rage: Carrie 2,0.480421,21000000,17762705,4,0,104,0,33,5.1,1999,27490109.7784807,23252319.5434652
tt0165643,Black and White,0.47074,10000000,5241315,3,0,98,1,11,4.7,1999,13090528.4659432,6861158.32064752
tt0142192,The Corruptor,0.454992,25000000,15156200,2,0,110,1,30,6.1,1999,32726321.164858,19840266.7535528
tt0176269,Universal Soldier: The Return,0.418611,45000000,10667893,4,0,82,0,74,4.5,1999,58907378.0967445,13964835.6988136
tt0163579,Chill Factor,0.393985,70000000,11263966,2,0,101,0,16,5.4,1999,91633699.2616025,14745126.7562416
tt0123964,Life,0.383326,80000000,73345029,1,0,108,1,87,6.6,1999,104724227.727545,96012518.9959931
tt0149691,Anywhere But Here,0.382872,23000000,18653615,3,1,114,1,42,5.9,1999,30108215.4716694,24418567.8150245
tt0138304,The Astronaut's Wife,0.378188,75000000,19598588,3,0,109,0,132,5.4,1999,98178963.4945741,25655587.4106293
tt0120764,My Favorite Martian,0.88284,65000000,36850101,3,0,94,0,43,5.2,1999,85088435.0286309,48238729.6113382
tt0165854,The Limey,0.274419,10000000,3193102,2,0,89,1,38,6.6,1999,13090528.4659432,4179939.26256602
tt0145653,Angela's Ashes,0.35206,25,13,2,0,145,1,24,7.0,1999,32.726321164858,17.0176870057261
tt0160916,The Story of Us,0.573718,50000000,58900031,4,0,95,0,42,5.9,1999,65452642.3297161,77103253.2450438
tt0164114,Drive Me Crazy,0.257547,8000000,17843379,3,0,91,1,34,5.9,1999,10472422.7727545,23357926.0728113
tt0158811,Muppets from Space,1.104937,24000000,16290976,3,0,87,0,50,5.7,1999,31417268.3182637,21325748.5065997
tt0122541,An Ideal Husband,0.333245,14000000,18535191,3,0,97,0,23,6.4,1999,18326739.8523205,24263544.5407194
tt0205000,Deuce Bigalow: Male Gigolo,0.328409,17000000,65535067,4,0,88,1,154,5.3,1999,22253898.3921034,85788866.0080996
tt0138510,Idle Hands,0.323791,25000000,4152230,2,0,92,1,83,6.1,1999,32726321.164858,5435488.50121434
tt0146838,Any Given Sunday,0.322499,55000000,100230832,3,0,150,0,231,6.8,1999,71997906.5626877,131207455.946117
tt0120646,The Deep End of the Ocean,0.322339,38000000,28121100,6,0,106,1,26,5.8,1999,49744008.1705842,36812006.0043636
tt0188674,Human Traffic,0.312827,600000,4000000,2,0,99,1,42,6.8,1999,785431.707956593,5236211.38637729
tt0160401,In Too Deep,0.312759,7000000,14011454,3,0,97,0,10,6.5,1999,9163369.92616025,18341733.7436254
tt0133046,Teaching Mrs. Tingle,0.377269,13000000,8946237,3,0,96,0,39,5.3,1999,17017687.0057261,11711097.0111574
